activity_id,reseller_id,activity_date,products_shared,catalog_views,orders_generated
9790,442,2023-12-04 00:00:00,0,2,0
9791,442,2024-01-03 00:00:00,0,2,0
9792,442,2024-02-02 00:00:00,0,8,0
9793,442,2024-03-03 00:00:00,0,8,0
9794,442,2024-04-02 00:00:00,0,1,0
9795,442,2024-05-02 00:00:00,0,0,0
9796,442,2024-06-01 00:00:00,0,9,0
9797,443,2023-01-08 12:00:00,131,216,12
9798,443,2023-02-07 12:00:00,105,86,5
9799,443,2023-03-09 12:00:00,109,429,12
9800,443,2023-04-08 12:00:00,117,73,13
9801,443,2023-05-08 12:00:00,38,410,7
9802,443,2023-06-07 12:00:00,113,487,19
9803,443,2023-07-07 12:00:00,94,289,15
9804,443,2023-08-06 12:00:00,101,210,3
9805,443,2023-09-05 12:00:00,77,291,16
9806,443,2023-10-05 12:00:00,68,258,7
9807,443,2023-11-04 12:00:00,73,194,17
9808,443,2023-12-04 12:00:00,54,216,2
9809,443,2024-01-03 12:00:00,51,312,11
9810,443,2024-02-02 12:00:00,108,309,16
9811,443,2024-03-03 12:00:00,49,215,9
9812,443,2024-04-02 12:00:00,79,248,12
9813,443,2024-05-02 12:00:00,50,149,7
9814,443,2024-06-01 12:00:00,27,359,10
9815,444,2023-01-09 00:00:00,22,88,0
9816,444,2023-02-08 00:00:00,29,36,1
9817,444,2023-03-10 00:00:00,16,94,3
9818,444,2023-04-09 00:00:00,20,52,4
9819,444,2023-05-09 00:00:00,15,36,5
9820,444,2023-06-08 00:00:00,5,71,1
9821,444,2023-07-08 00:00:00,5,93,0
9822,444,2023-08-07 00:00:00,3,68,5
9823,444,2023-09-06 00:00:00,1,46,4
9824,444,2023-10-06 00:00:00,13,77,0
9825,444,2023-11-05 00:00:00,3,92,1
9826,444,2023-12-05 00:00:00,11,92,4
9827,444,2024-01-04 00:00:00,11,12,0
9828,444,2024-02-03 00:00:00,1,54,0
9829,444,2024-03-04 00:00:00,22,81,3
9830,444,2024-04-03 00:00:00,23,14,0
9831,444,2024-05-03 00:00:00,28,14,1
9832,444,2024-06-02 00:00:00,23,70,3
9833,445,2023-01-09 12:00:00,0,0,0
9834,445,2023-02-08 12:00:00,0,10,0
9835,445,2023-03-10 12:00:00,0,10,0
9836,445,2023-04-09 12:00:00,0,2,0
9837,445,2023-05-09 12:00:00,0,6,0
9838,445,2023-06-08 12:00:00,0,8,0
9839,445,2023-07-08 12:00:00,0,5,0
9840,445,2023-08-07 12:00:00,0,1,0
9841,445,2023-09-06 12:00:00,0,3,0
9842,445,2023-10-06 12:00:00,0,7,0
9843,445,2023-11-05 12:00:00,0,6,0
9844,445,2023-12-05 12:00:00,0,9,0
9845,445,2024-01-04 12:00:00,0,1,0
9846,445,2024-02-03 12:00:00,0,3,0
9847,445,2024-03-04 12:00:00,0,9,0
9848,445,2024-04-03 12:00:00,0,5,0
9849,445,2024-05-03 12:00:00,0,3,0
9850,445,2024-06-02 12:00:00,0,3,0
9851,446,2023-01-10 00:00:00,104,316,6
9852,446,2023-02-09 00:00:00,92,280,6
9853,446,2023-03-11 00:00:00,141,102,18
9854,446,2023-04-10 00:00:00,126,169,13
9855,446,2023-05-10 00:00:00,101,102,6
9856,446,2023-06-09 00:00:00,99,312,7
9857,446,2023-07-09 00:00:00,117,251,7
9858,446,2023-08-08 00:00:00,38,236,11
9859,446,2023-09-07 00:00:00,56,458,20
9860,446,2023-10-07 00:00:00,60,397,14
9861,446,2023-11-06 00:00:00,89,488,3
9862,446,2023-12-06 00:00:00,137,70,11
9863,446,2024-01-05 00:00:00,37,245,3
9864,446,2024-02-04 00:00:00,78,482,5
9865,446,2024-03-05 00:00:00,116,192,19
9866,446,2024-04-04 00:00:00,141,270,7
9867,446,2024-05-04 00:00:00,128,280,8
9868,446,2024-06-03 00:00:00,142,108,12
9869,447,2023-01-10 12:00:00,124,109,11
9870,447,2023-02-09 12:00:00,51,479,15
9871,447,2023-03-11 12:00:00,38,307,20
9872,447,2023-04-10 12:00:00,36,175,4
9873,447,2023-05-10 12:00:00,122,80,20
9874,447,2023-06-09 12:00:00,38,310,3
9875,447,2023-07-09 12:00:00,146,404,10
9876,447,2023-08-08 12:00:00,75,395,5
9877,447,2023-09-07 12:00:00,38,444,17
9878,447,2023-10-07 12:00:00,27,490,18
9879,447,2023-11-06 12:00:00,31,188,7
9880,447,2023-12-06 12:00:00,60,176,16
9881,447,2024-01-05 12:00:00,134,283,9
9882,447,2024-02-04 12:00:00,113,353,18
9883,447,2024-03-05 12:00:00,28,467,11
9884,447,2024-04-04 12:00:00,29,444,4
9885,447,2024-05-04 12:00:00,108,176,17
9886,447,2024-06-03 12:00:00,72,491,17
9887,448,2023-01-11 00:00:00,38,290,3
9888,448,2023-02-10 00:00:00,110,165,6
9889,448,2023-03-12 00:00:00,81,149,6
9890,448,2023-04-11 00:00:00,123,245,6
9891,448,2023-05-11 00:00:00,138,88,8
9892,448,2023-06-10 00:00:00,81,152,9
9893,448,2023-07-10 00:00:00,112,108,8
9894,448,2023-08-09 00:00:00,79,275,14
9895,448,2023-09-08 00:00:00,68,69,11
9896,448,2023-10-08 00:00:00,74,238,13
9897,448,2023-11-07 00:00:00,71,132,8
9898,448,2023-12-07 00:00:00,45,130,9
9899,448,2024-01-06 00:00:00,107,468,16
9900,448,2024-02-05 00:00:00,131,56,18
9901,448,2024-03-06 00:00:00,50,484,4
9902,448,2024-04-05 00:00:00,126,340,10
9903,448,2024-05-05 00:00:00,43,335,13
9904,448,2024-06-04 00:00:00,114,460,12
9905,449,2023-01-11 12:00:00,132,68,9
9906,449,2023-02-10 12:00:00,58,421,3
9907,449,2023-03-12 12:00:00,111,497,19
9908,449,2023-04-11 12:00:00,83,491,13
9909,449,2023-05-11 12:00:00,122,264,4
9910,449,2023-06-10 12:00:00,102,68,6
9911,449,2023-07-10 12:00:00,54,241,8
9912,449,2023-08-09 12:00:00,103,366,10
9913,449,2023-09-08 12:00:00,146,259,11
9914,449,2023-10-08 12:00:00,32,280,3
9915,449,2023-11-07 12:00:00,149,316,17
9916,449,2023-12-07 12:00:00,67,219,8
9917,449,2024-01-06 12:00:00,89,205,4
9918,449,2024-02-05 12:00:00,115,107,7
9919,449,2024-03-06 12:00:00,56,200,12
9920,449,2024-04-05 12:00:00,53,297,10
9921,449,2024-05-05 12:00:00,112,77,12
9922,449,2024-06-04 12:00:00,98,78,6
9923,450,2023-01-12 00:00:00,104,481,5
9924,450,2023-02-11 00:00:00,124,413,6
9925,450,2023-03-13 00:00:00,100,464,14
9926,450,2023-04-12 00:00:00,83,499,18
9927,450,2023-05-12 00:00:00,48,102,19
9928,450,2023-06-11 00:00:00,32,378,11
9929,450,2023-07-11 00:00:00,132,220,12
9930,450,2023-08-10 00:00:00,32,180,15
9931,450,2023-09-09 00:00:00,111,334,17
9932,450,2023-10-09 00:00:00,116,322,6
9933,450,2023-11-08 00:00:00,147,341,13
9934,450,2023-12-08 00:00:00,59,278,3
9935,450,2024-01-07 00:00:00,44,308,19
9936,450,2024-02-06 00:00:00,71,76,13
9937,450,2024-03-07 00:00:00,145,64,16
9938,450,2024-04-06 00:00:00,74,200,17
9939,450,2024-05-06 00:00:00,88,489,20
9940,450,2024-06-05 00:00:00,26,472,11
9941,451,2023-01-12 12:00:00,121,119,8
9942,451,2023-02-11 12:00:00,140,446,19
9943,451,2023-03-13 12:00:00,51,182,9
9944,451,2023-04-12 12:00:00,92,73,3
9945,451,2023-05-12 12:00:00,99,278,13
9946,451,2023-06-11 12:00:00,29,156,4
9947,451,2023-07-11 12:00:00,116,364,20
9948,451,2023-08-10 12:00:00,27,118,6
9949,451,2023-09-09 12:00:00,57,124,19
9950,451,2023-10-09 12:00:00,25,324,17
9951,451,2023-11-08 12:00:00,148,392,9
9952,451,2023-12-08 12:00:00,48,234,18
9953,451,2024-01-07 12:00:00,25,215,11
9954,451,2024-02-06 12:00:00,29,353,3
9955,451,2024-03-07 12:00:00,97,106,15
9956,451,2024-04-06 12:00:00,113,131,8
9957,451,2024-05-06 12:00:00,130,108,15
9958,451,2024-06-05 12:00:00,112,127,14
9959,452,2023-01-13 00:00:00,13,86,2
9960,452,2023-02-12 00:00:00,3,67,2
9961,452,2023-03-14 00:00:00,19,9,4
9962,452,2023-04-13 00:00:00,29,24,5
9963,452,2023-05-13 00:00:00,24,19,5
9964,452,2023-06-12 00:00:00,24,64,0
9965,452,2023-07-12 00:00:00,24,34,2
9966,452,2023-08-11 00:00:00,6,64,4
9967,452,2023-09-10 00:00:00,30,7,1
9968,452,2023-10-10 00:00:00,17,20,0
9969,452,2023-11-09 00:00:00,17,94,1
9970,452,2023-12-09 00:00:00,2,49,5
9971,452,2024-01-08 00:00:00,13,83,4
9972,452,2024-02-07 00:00:00,1,46,1
9973,452,2024-03-08 00:00:00,13,22,2
9974,452,2024-04-07 00:00:00,18,58,3
9975,452,2024-05-07 00:00:00,5,55,2
9976,452,2024-06-06 00:00:00,6,43,4
9977,453,2023-01-13 12:00:00,84,395,17
9978,453,2023-02-12 12:00:00,52,425,9
9979,453,2023-03-14 12:00:00,36,296,19
9980,453,2023-04-13 12:00:00,22,351,18
9981,453,2023-05-13 12:00:00,77,246,18
9982,453,2023-06-12 12:00:00,119,261,2
9983,453,2023-07-12 12:00:00,123,458,13
9984,453,2023-08-11 12:00:00,77,392,10
9985,453,2023-09-10 12:00:00,63,138,17
9986,453,2023-10-10 12:00:00,40,167,2
9987,453,2023-11-09 12:00:00,59,270,3
9988,453,2023-12-09 12:00:00,72,187,13
9989,453,2024-01-08 12:00:00,42,149,3
9990,453,2024-02-07 12:00:00,147,316,4
9991,453,2024-03-08 12:00:00,118,113,3
9992,453,2024-04-07 12:00:00,128,198,4
9993,453,2024-05-07 12:00:00,107,303,11
9994,453,2024-06-06 12:00:00,27,371,8
9995,454,2023-01-14 00:00:00,116,306,8
9996,454,2023-02-13 00:00:00,127,432,15
9997,454,2023-03-15 00:00:00,50,354,20
9998,454,2023-04-14 00:00:00,104,409,18
9999,454,2023-05-14 00:00:00,112,413,15
10000,454,2023-06-13 00:00:00,77,448,16
10001,454,2023-07-13 00:00:00,140,467,7
10002,454,2023-08-12 00:00:00,30,241,13
10003,454,2023-09-11 00:00:00,38,324,17
10004,454,2023-10-11 00:00:00,22,496,2
10005,454,2023-11-10 00:00:00,97,285,9
10006,454,2023-12-10 00:00:00,107,325,19
10007,454,2024-01-09 00:00:00,64,129,7
10008,454,2024-02-08 00:00:00,20,326,16
10009,454,2024-03-09 00:00:00,132,165,20
10010,454,2024-04-08 00:00:00,145,109,16
10011,454,2024-05-08 00:00:00,96,67,19
10012,454,2024-06-07 00:00:00,40,283,10
10013,455,2023-01-14 12:00:00,8,26,2
10014,455,2023-02-13 12:00:00,12,46,0
10015,455,2023-03-15 12:00:00,6,91,0
10016,455,2023-04-14 12:00:00,5,26,0
10017,455,2023-05-14 12:00:00,24,28,1
10018,455,2023-06-13 12:00:00,0,24,1
10019,455,2023-07-13 12:00:00,28,91,0
10020,455,2023-08-12 12:00:00,4,9,0
10021,455,2023-09-11 12:00:00,19,22,2
10022,455,2023-10-11 12:00:00,26,19,1
10023,455,2023-11-10 12:00:00,3,89,4
10024,455,2023-12-10 12:00:00,8,38,4
10025,455,2024-01-09 12:00:00,16,47,0
10026,455,2024-02-08 12:00:00,26,70,2
10027,455,2024-03-09 12:00:00,16,95,0
10028,455,2024-04-08 12:00:00,30,28,3
10029,455,2024-05-08 12:00:00,11,74,0
10030,455,2024-06-07 12:00:00,22,9,4
10031,456,2023-01-15 00:00:00,94,357,17
10032,456,2023-02-14 00:00:00,45,451,18
10033,456,2023-03-16 00:00:00,127,327,11
10034,456,2023-04-15 00:00:00,111,223,12
10035,456,2023-05-15 00:00:00,45,334,7
10036,456,2023-06-14 00:00:00,136,226,2
10037,456,2023-07-14 00:00:00,146,89,8
10038,456,2023-08-13 00:00:00,148,212,17
10039,456,2023-09-12 00:00:00,34,466,5
10040,456,2023-10-12 00:00:00,139,95,10
10041,456,2023-11-11 00:00:00,106,281,16
10042,456,2023-12-11 00:00:00,84,113,2
10043,456,2024-01-10 00:00:00,92,127,5
10044,456,2024-02-09 00:00:00,136,485,18
10045,456,2024-03-10 00:00:00,119,127,11
10046,456,2024-04-09 00:00:00,122,137,2
10047,456,2024-05-09 00:00:00,93,212,13
10048,456,2024-06-08 00:00:00,143,374,4
10049,457,2023-01-15 12:00:00,2,100,0
10050,457,2023-02-14 12:00:00,1,61,1
10051,457,2023-03-16 12:00:00,17,69,4
10052,457,2023-04-15 12:00:00,18,68,2
10053,457,2023-05-15 12:00:00,20,90,5
10054,457,2023-06-14 12:00:00,12,31,0
10055,457,2023-07-14 12:00:00,7,6,3
10056,457,2023-08-13 12:00:00,21,83,5
10057,457,2023-09-12 12:00:00,4,86,2
10058,457,2023-10-12 12:00:00,23,97,3
10059,457,2023-11-11 12:00:00,13,7,0
10060,457,2023-12-11 12:00:00,0,30,3
10061,457,2024-01-10 12:00:00,0,94,2
10062,457,2024-02-09 12:00:00,20,52,1
10063,457,2024-03-10 12:00:00,11,34,3
10064,457,2024-04-09 12:00:00,12,20,2
10065,457,2024-05-09 12:00:00,21,31,2
10066,457,2024-06-08 12:00:00,10,20,5
10067,458,2023-01-16 00:00:00,25,32,4
10068,458,2023-02-15 00:00:00,12,79,0
10069,458,2023-03-17 00:00:00,2,35,2
10070,458,2023-04-16 00:00:00,11,5,4
10071,458,2023-05-16 00:00:00,16,93,4
10072,458,2023-06-15 00:00:00,30,72,5
10073,458,2023-07-15 00:00:00,20,75,0
10074,458,2023-08-14 00:00:00,19,10,3
10075,458,2023-09-13 00:00:00,7,99,4
10076,458,2023-10-13 00:00:00,7,53,0
10077,458,2023-11-12 00:00:00,28,7,0
10078,458,2023-12-12 00:00:00,18,23,0
10079,458,2024-01-11 00:00:00,11,49,0
10080,458,2024-02-10 00:00:00,25,64,5
10081,458,2024-03-11 00:00:00,3,99,1
10082,458,2024-04-10 00:00:00,16,36,5
10083,458,2024-05-10 00:00:00,13,71,3
10084,458,2024-06-09 00:00:00,8,71,4
10085,459,2023-01-16 12:00:00,22,398,17
10086,459,2023-02-15 12:00:00,20,171,18
10087,459,2023-03-17 12:00:00,135,290,17
10088,459,2023-04-16 12:00:00,66,211,11
10089,459,2023-05-16 12:00:00,113,251,7
10090,459,2023-06-15 12:00:00,84,394,17
10091,459,2023-07-15 12:00:00,136,68,11
10092,459,2023-08-14 12:00:00,47,191,15
10093,459,2023-09-13 12:00:00,47,89,20
10094,459,2023-10-13 12:00:00,144,151,5
10095,459,2023-11-12 12:00:00,79,179,7
10096,459,2023-12-12 12:00:00,120,151,17
10097,459,2024-01-11 12:00:00,134,265,18
10098,459,2024-02-10 12:00:00,144,175,2
10099,459,2024-03-11 12:00:00,143,324,2
10100,459,2024-04-10 12:00:00,106,161,12
10101,459,2024-05-10 12:00:00,22,148,13
10102,459,2024-06-09 12:00:00,111,179,16
10103,460,2023-01-17 00:00:00,19,87,5
10104,460,2023-02-16 00:00:00,7,15,4
10105,460,2023-03-18 00:00:00,19,66,3
10106,460,2023-04-17 00:00:00,16,45,1
10107,460,2023-05-17 00:00:00,10,70,5
10108,460,2023-06-16 00:00:00,11,9,2
10109,460,2023-07-16 00:00:00,19,54,2
10110,460,2023-08-15 00:00:00,3,75,5
10111,460,2023-09-14 00:00:00,23,56,2
10112,460,2023-10-14 00:00:00,30,9,2
10113,460,2023-11-13 00:00:00,7,41,2
10114,460,2023-12-13 00:00:00,4,86,2
10115,460,2024-01-12 00:00:00,10,53,3
10116,460,2024-02-11 00:00:00,13,5,2
10117,460,2024-03-12 00:00:00,6,24,1
10118,460,2024-04-11 00:00:00,25,57,3
10119,460,2024-05-11 00:00:00,4,51,5
10120,460,2024-06-10 00:00:00,16,70,3
10121,461,2023-01-17 12:00:00,24,323,4
10122,461,2023-02-16 12:00:00,147,251,11
10123,461,2023-03-18 12:00:00,37,407,19
10124,461,2023-04-17 12:00:00,93,383,13
10125,461,2023-05-17 12:00:00,131,168,12
10126,461,2023-06-16 12:00:00,99,355,19
10127,461,2023-07-16 12:00:00,29,414,18
10128,461,2023-08-15 12:00:00,40,53,14
10129,461,2023-09-14 12:00:00,124,169,4
10130,461,2023-10-14 12:00:00,63,66,18
10131,461,2023-11-13 12:00:00,143,364,4
10132,461,2023-12-13 12:00:00,119,140,5
10133,461,2024-01-12 12:00:00,55,398,5
10134,461,2024-02-11 12:00:00,96,490,2
10135,461,2024-03-12 12:00:00,30,417,19
10136,461,2024-04-11 12:00:00,130,481,20
10137,461,2024-05-11 12:00:00,90,412,16
10138,461,2024-06-10 12:00:00,127,280,17
10139,462,2023-01-18 00:00:00,40,290,14
10140,462,2023-02-17 00:00:00,120,165,19
10141,462,2023-03-19 00:00:00,130,411,7
10142,462,2023-04-18 00:00:00,127,480,8
10143,462,2023-05-18 00:00:00,41,325,5
10144,462,2023-06-17 00:00:00,114,167,11
10145,462,2023-07-17 00:00:00,131,329,5
10146,462,2023-08-16 00:00:00,128,177,17
10147,462,2023-09-15 00:00:00,119,257,5
10148,462,2023-10-15 00:00:00,140,475,14
10149,462,2023-11-14 00:00:00,98,127,9
10150,462,2023-12-14 00:00:00,50,146,4
10151,462,2024-01-13 00:00:00,58,456,15
10152,462,2024-02-12 00:00:00,124,246,15
10153,462,2024-03-13 00:00:00,102,52,11
10154,462,2024-04-12 00:00:00,91,338,13
10155,462,2024-05-12 00:00:00,58,415,12
10156,462,2024-06-11 00:00:00,131,129,13
10157,463,2023-01-18 12:00:00,64,492,8
10158,463,2023-02-17 12:00:00,63,364,2
10159,463,2023-03-19 12:00:00,148,174,3
10160,463,2023-04-18 12:00:00,83,246,19
10161,463,2023-05-18 12:00:00,43,374,16
10162,463,2023-06-17 12:00:00,69,201,15
10163,463,2023-07-17 12:00:00,122,357,11
10164,463,2023-08-16 12:00:00,35,71,14
10165,463,2023-09-15 12:00:00,108,430,16
10166,463,2023-10-15 12:00:00,150,229,9
10167,463,2023-11-14 12:00:00,133,94,9
10168,463,2023-12-14 12:00:00,141,134,10
10169,463,2024-01-13 12:00:00,73,275,16
10170,463,2024-02-12 12:00:00,114,304,8
10171,463,2024-03-13 12:00:00,111,473,11
10172,463,2024-04-12 12:00:00,56,461,20
10173,463,2024-05-12 12:00:00,109,157,20
10174,463,2024-06-11 12:00:00,125,340,19
10175,464,2023-01-19 00:00:00,103,390,8
10176,464,2023-02-18 00:00:00,115,471,4
10177,464,2023-03-20 00:00:00,69,251,5
10178,464,2023-04-19 00:00:00,35,399,16
10179,464,2023-05-19 00:00:00,101,184,4
10180,464,2023-06-18 00:00:00,71,486,6
10181,464,2023-07-18 00:00:00,131,397,17
10182,464,2023-08-17 00:00:00,100,134,11
10183,464,2023-09-16 00:00:00,66,430,12
10184,464,2023-10-16 00:00:00,90,126,2
10185,464,2023-11-15 00:00:00,26,270,20
10186,464,2023-12-15 00:00:00,106,429,4
10187,464,2024-01-14 00:00:00,127,106,19
10188,464,2024-02-13 00:00:00,31,280,20
10189,464,2024-03-14 00:00:00,118,322,19
10190,464,2024-04-13 00:00:00,103,485,14
10191,464,2024-05-13 00:00:00,145,447,5
10192,464,2024-06-12 00:00:00,132,311,16
10193,465,2023-01-19 12:00:00,27,68,2
10194,465,2023-02-18 12:00:00,30,9,2
10195,465,2023-03-20 12:00:00,15,54,0
10196,465,2023-04-19 12:00:00,15,15,4
10197,465,2023-05-19 12:00:00,12,95,2
10198,465,2023-06-18 12:00:00,18,64,5
10199,465,2023-07-18 12:00:00,26,97,1
10200,465,2023-08-17 12:00:00,24,27,4
10201,465,2023-09-16 12:00:00,7,17,2
10202,465,2023-10-16 12:00:00,21,25,4
10203,465,2023-11-15 12:00:00,25,14,1
10204,465,2023-12-15 12:00:00,11,49,5
10205,465,2024-01-14 12:00:00,6,90,5
10206,465,2024-02-13 12:00:00,19,36,3
10207,465,2024-03-14 12:00:00,2,86,3
10208,465,2024-04-13 12:00:00,7,70,5
10209,465,2024-05-13 12:00:00,5,86,5
10210,465,2024-06-12 12:00:00,27,27,3
10211,466,2023-01-20 00:00:00,45,68,10
10212,466,2023-02-19 00:00:00,55,259,16
10213,466,2023-03-21 00:00:00,138,240,16
10214,466,2023-04-20 00:00:00,149,89,6
10215,466,2023-05-20 00:00:00,31,496,15
10216,466,2023-06-19 00:00:00,31,426,3
10217,466,2023-07-19 00:00:00,147,208,8
10218,466,2023-08-18 00:00:00,66,335,9
10219,466,2023-09-17 00:00:00,65,252,10
10220,466,2023-10-17 00:00:00,120,330,11
10221,466,2023-11-16 00:00:00,126,292,13
10222,466,2023-12-16 00:00:00,53,53,13
10223,466,2024-01-15 00:00:00,123,241,2
10224,466,2024-02-14 00:00:00,140,177,16
10225,466,2024-03-15 00:00:00,138,250,16
10226,466,2024-04-14 00:00:00,79,101,7
10227,466,2024-05-14 00:00:00,42,106,19
10228,466,2024-06-13 00:00:00,115,416,9
10229,467,2023-01-20 12:00:00,89,427,17
10230,467,2023-02-19 12:00:00,32,456,7
10231,467,2023-03-21 12:00:00,65,431,20
10232,467,2023-04-20 12:00:00,134,157,12
10233,467,2023-05-20 12:00:00,60,470,15
10234,467,2023-06-19 12:00:00,26,324,17
10235,467,2023-07-19 12:00:00,64,442,10
10236,467,2023-08-18 12:00:00,32,435,16
10237,467,2023-09-17 12:00:00,139,215,2
10238,467,2023-10-17 12:00:00,60,103,9
10239,467,2023-11-16 12:00:00,54,138,2
10240,467,2023-12-16 12:00:00,56,267,2
10241,467,2024-01-15 12:00:00,107,477,4
10242,467,2024-02-14 12:00:00,69,289,19
10243,467,2024-03-15 12:00:00,34,471,14
10244,467,2024-04-14 12:00:00,131,242,5
10245,467,2024-05-14 12:00:00,45,474,15
10246,467,2024-06-13 12:00:00,132,301,11
10247,468,2023-01-21 00:00:00,133,144,20
10248,468,2023-02-20 00:00:00,106,145,14
10249,468,2023-03-22 00:00:00,132,154,13
10250,468,2023-04-21 00:00:00,32,75,8
10251,468,2023-05-21 00:00:00,70,73,10
10252,468,2023-06-20 00:00:00,104,367,12
10253,468,2023-07-20 00:00:00,129,335,20
10254,468,2023-08-19 00:00:00,26,149,18
10255,468,2023-09-18 00:00:00,86,339,16
10256,468,2023-10-18 00:00:00,98,405,11
10257,468,2023-11-17 00:00:00,128,282,6
10258,468,2023-12-17 00:00:00,59,497,18
10259,468,2024-01-16 00:00:00,93,185,4
10260,468,2024-02-15 00:00:00,119,58,8
10261,468,2024-03-16 00:00:00,40,172,3
10262,468,2024-04-15 00:00:00,29,374,20
10263,468,2024-05-15 00:00:00,72,151,11
10264,468,2024-06-14 00:00:00,150,239,4
10265,469,2023-01-21 12:00:00,10,84,1
10266,469,2023-02-20 12:00:00,16,89,1
10267,469,2023-03-22 12:00:00,23,75,4
10268,469,2023-04-21 12:00:00,11,8,3
10269,469,2023-05-21 12:00:00,25,39,0
10270,469,2023-06-20 12:00:00,21,80,5
10271,469,2023-07-20 12:00:00,9,50,2
10272,469,2023-08-19 12:00:00,9,100,0
10273,469,2023-09-18 12:00:00,23,83,4
10274,469,2023-10-18 12:00:00,6,18,1
10275,469,2023-11-17 12:00:00,7,35,1
10276,469,2023-12-17 12:00:00,27,24,5
10277,469,2024-01-16 12:00:00,21,18,3
10278,469,2024-02-15 12:00:00,2,36,2
10279,469,2024-03-16 12:00:00,8,17,3
10280,469,2024-04-15 12:00:00,13,13,3
10281,469,2024-05-15 12:00:00,8,42,4
10282,469,2024-06-14 12:00:00,10,79,3
10283,470,2023-01-22 00:00:00,66,455,5
10284,470,2023-02-21 00:00:00,33,430,5
10285,470,2023-03-23 00:00:00,21,457,8
10286,470,2023-04-22 00:00:00,85,303,13
10287,470,2023-05-22 00:00:00,111,303,18
10288,470,2023-06-21 00:00:00,146,441,18
10289,470,2023-07-21 00:00:00,44,50,9
10290,470,2023-08-20 00:00:00,93,119,4
10291,470,2023-09-19 00:00:00,70,347,6
10292,470,2023-10-19 00:00:00,28,284,2
10293,470,2023-11-18 00:00:00,64,386,18
10294,470,2023-12-18 00:00:00,130,116,10
10295,470,2024-01-17 00:00:00,38,77,15
10296,470,2024-02-16 00:00:00,78,93,15
10297,470,2024-03-17 00:00:00,107,111,20
10298,470,2024-04-16 00:00:00,123,302,13
10299,470,2024-05-16 00:00:00,139,242,4
10300,470,2024-06-15 00:00:00,116,215,11
10301,471,2023-01-22 12:00:00,0,3,0
10302,471,2023-02-21 12:00:00,0,3,0
10303,471,2023-03-23 12:00:00,0,3,0
10304,471,2023-04-22 12:00:00,0,1,0
10305,471,2023-05-22 12:00:00,0,3,0
10306,471,2023-06-21 12:00:00,0,0,0
10307,471,2023-07-21 12:00:00,0,10,0
10308,471,2023-08-20 12:00:00,0,6,0
10309,471,2023-09-19 12:00:00,0,10,0
10310,471,2023-10-19 12:00:00,0,1,0
10311,471,2023-11-18 12:00:00,0,0,0
10312,471,2023-12-18 12:00:00,0,3,0
10313,471,2024-01-17 12:00:00,0,5,0
10314,471,2024-02-16 12:00:00,0,10,0
10315,471,2024-03-17 12:00:00,0,5,0
10316,471,2024-04-16 12:00:00,0,0,0
10317,471,2024-05-16 12:00:00,0,2,0
10318,471,2024-06-15 12:00:00,0,5,0
10319,472,2023-01-23 00:00:00,124,207,14
10320,472,2023-02-22 00:00:00,121,191,20
10321,472,2023-03-24 00:00:00,41,492,6
10322,472,2023-04-23 00:00:00,137,259,18
10323,472,2023-05-23 00:00:00,44,409,14
10324,472,2023-06-22 00:00:00,131,217,10
10325,472,2023-07-22 00:00:00,36,150,14
10326,472,2023-08-21 00:00:00,134,133,18
10327,472,2023-09-20 00:00:00,30,369,15
10328,472,2023-10-20 00:00:00,141,274,17
10329,472,2023-11-19 00:00:00,49,177,3
10330,472,2023-12-19 00:00:00,141,450,10
10331,472,2024-01-18 00:00:00,27,495,16
10332,472,2024-02-17 00:00:00,32,272,16
10333,472,2024-03-18 00:00:00,43,72,14
10334,472,2024-04-17 00:00:00,82,121,4
10335,472,2024-05-17 00:00:00,52,350,11
10336,472,2024-06-16 00:00:00,143,201,13
10337,473,2023-01-23 12:00:00,26,40,5
10338,473,2023-02-22 12:00:00,18,71,4
10339,473,2023-03-24 12:00:00,21,73,5
10340,473,2023-04-23 12:00:00,6,27,2
10341,473,2023-05-23 12:00:00,2,35,3
10342,473,2023-06-22 12:00:00,4,99,4
10343,473,2023-07-22 12:00:00,12,87,1
10344,473,2023-08-21 12:00:00,18,35,0
10345,473,2023-09-20 12:00:00,20,42,4
10346,473,2023-10-20 12:00:00,11,29,3
10347,473,2023-11-19 12:00:00,15,79,0
10348,473,2023-12-19 12:00:00,29,76,1
10349,473,2024-01-18 12:00:00,16,31,5
10350,473,2024-02-17 12:00:00,12,6,0
10351,473,2024-03-18 12:00:00,28,91,5
10352,473,2024-04-17 12:00:00,10,6,0
10353,473,2024-05-17 12:00:00,8,40,4
10354,473,2024-06-16 12:00:00,29,98,4
10355,474,2023-01-24 00:00:00,0,4,0
10356,474,2023-02-23 00:00:00,0,10,0
10357,474,2023-03-25 00:00:00,0,6,0
10358,474,2023-04-24 00:00:00,0,4,0
10359,474,2023-05-24 00:00:00,0,5,0
10360,474,2023-06-23 00:00:00,0,2,0
10361,474,2023-07-23 00:00:00,0,8,0
10362,474,2023-08-22 00:00:00,0,6,0
10363,474,2023-09-21 00:00:00,0,8,0
10364,474,2023-10-21 00:00:00,0,5,0
10365,474,2023-11-20 00:00:00,0,8,0
10366,474,2023-12-20 00:00:00,0,10,0
10367,474,2024-01-19 00:00:00,0,5,0
10368,474,2024-02-18 00:00:00,0,9,0
10369,474,2024-03-19 00:00:00,0,6,0
10370,474,2024-04-18 00:00:00,0,4,0
